id	名称	攻击	防御	体力	敏捷	统帅	伤害增加万分比	伤害减少万分比	易伤增加万分比	易伤减少万分比
124012013	匈奴53	196	393	458	262					
124012014	匈奴54	262	458	262	327					
124012015	匈奴55	262	458	262	327					
124012021	匈奴56	196	393	458	262					
124012022	匈奴57	393	196	327	393					
124012023	匈奴58	262	458	262	327					
124012024	匈奴59	262	458	262	327					
124012025	匈奴60	458	262	393	196					
124012031	匈奴61	262	458	262	327					
124012032	匈奴62	262	458	262	327					
124012033	匈奴63	458	262	393	196					
124012034	匈奴64	196	393	458	262					
124012035	匈奴65	196	393	262	458					
124012041	匈奴66	196	393	262	458					
124012042	匈奴67	196	393	458	262					
124012043	匈奴68	196	393	262	458					
124012044	匈奴69	393	196	327	393					
124012045	匈奴70	393	196	327	393					
124012051	匈奴71	458	262	393	196					
124012052	匈奴72	458	262	393	196					
124012053	匈奴73	196	393	262	458					
124012054	匈奴74	458	262	393	196					
124012055	匈奴75	196	393	458	262					
124012061	匈奴76	262	458	262	327					
124012062	匈奴77	196	393	458	262					
124012063	匈奴78	196	393	458	262					
124012064	匈奴79	458	262	393	196					
124012065	匈奴80	196	393	262	458					
124012071	匈奴81	214	428	286	500					
124012072	匈奴82	428	214	357	428					
124012073	匈奴83	214	428	500	286					
124012074	匈奴84	286	500	286	357					
124012075	匈奴85	500	286	428	214					
124012081	匈奴86	500	286	428	214					
124012082	匈奴87	428	214	357	428					
124012083	匈奴88	428	214	357	428					
124012084	匈奴89	428	214	357	428					
124012085	匈奴90	214	428	286	500					
124012091	匈奴91	286	500	286	357					
124012092	匈奴92	214	428	286	500					
124012093	匈奴93	500	286	428	214					
124012094	匈奴94	428	214	357	428					
124012095	匈奴95	500	286	428	214					
124012101	匈奴96	541	309	464	232					
124012102	匈奴97	309	541	309	387					
124012103	匈奴98	464	232	387	464					
124012104	匈奴99	541	309	464	232					
124012105	匈奴100	309	541	309	387					
124013011	匈奴101	214	428	500	286					
124013012	匈奴102	214	428	286	500					
124013013	匈奴103	286	500	286	357					
124013014	匈奴104	428	214	357	428					
124013015	匈奴105	500	286	428	214					
124013021	匈奴106	214	428	286	500					
124013022	匈奴107	428	214	357	428					
124013023	匈奴108	286	500	286	357					
124013024	匈奴109	214	428	286	500					
124013025	匈奴110	214	428	286	500					
124013031	匈奴111	214	428	286	500					
124013032	匈奴112	214	428	286	500					
124013033	匈奴113	286	500	286	357					
124013034	匈奴114	214	428	286	500					
124013035	匈奴115	428	214	357	428					
124013041	匈奴116	214	428	286	500					
124013042	匈奴117	286	500	286	357					
124013043	匈奴118	428	214	357	428					
124013044	匈奴119	500	286	428	214					
124013045	匈奴120	286	500	286	357					
124013051	匈奴121	500	286	428	214					
124013052	匈奴122	500	286	428	214					
124013053	匈奴123	428	214	357	428					
124013054	匈奴124	214	428	500	286					
124013055	匈奴125	214	428	286	500					
124013061	匈奴126	214	428	500	286					
124013062	匈奴127	214	428	500	286					
124013063	匈奴128	428	214	357	428					
124013064	匈奴129	286	500	286	357					
124013065	匈奴130	286	500	286	357					
124013071	匈奴131	232	464	541	309					
124013072	匈奴132	541	309	464	232					
124013073	匈奴133	464	232	387	464					
124013074	匈奴134	464	232	387	464					
124013075	匈奴135	541	309	464	232					
124013081	匈奴136	232	464	309	541					
124013082	匈奴137	232	464	309	541					
124013083	匈奴138	232	464	541	309					
124013084	匈奴139	309	541	309	387					
124013085	匈奴140	541	309	464	232					
124013091	匈奴141	464	232	387	464					
124013092	匈奴142	464	232	387	464					
124013093	匈奴143	232	464	541	309					
124013094	匈奴144	309	541	309	387					
124013095	匈奴145	232	464	541	309					
124013101	匈奴146	583	333	500	250					
124013102	匈奴147	500	250	417	500					
124013103	匈奴148	333	583	333	417					
124013104	匈奴149	250	500	583	333					
124013105	匈奴150	333	583	333	417					
124014011	匈奴151	464	232	387	464					
124014012	匈奴152	309	541	309	387					
124014013	匈奴153	464	232	387	464					
124014014	匈奴154	464	232	387	464					
124014015	匈奴155	232	464	541	309					
124014021	匈奴156	464	232	387	464					
124014022	匈奴157	309	541	309	387					
124014023	匈奴158	232	464	541	309					
124014024	匈奴159	232	464	541	309					
124014025	匈奴160	541	309	464	232					
124014031	匈奴161	541	309	464	232					
124014032	匈奴162	232	464	309	541					
124014033	匈奴163	232	464	309	541					
124014034	匈奴164	541	309	464	232					
124014035	匈奴165	309	541	309	387					
124014041	匈奴166	464	232	387	464					
124014042	匈奴167	232	464	309	541					
124014043	匈奴168	541	309	464	232					
124014044	匈奴169	309	541	309	387					
124014045	匈奴170	232	464	309	541					
124014051	匈奴171	232	464	541	309					
124014052	匈奴172	232	464	309	541					
124014053	匈奴173	232	464	541	309					
124014054	匈奴174	464	232	387	464					
124014055	匈奴175	232	464	309	541					
124014061	匈奴176	232	464	309	541					
124014062	匈奴177	232	464	541	309					
124014063	匈奴178	464	232	387	464					
124014064	匈奴179	464	232	387	464					
124014065	匈奴180	309	541	309	387					
124014071	匈奴181	583	333	500	250					
124014072	匈奴182	250	500	333	583					
124014073	匈奴183	250	500	333	583					
124014074	匈奴184	333	583	333	417					
124014075	匈奴185	250	500	333	583					
124014081	匈奴186	333	583	333	417					
124014082	匈奴187	583	333	500	250					
124014083	匈奴188	500	250	417	500					
124014084	匈奴189	500	250	417	500					
124014085	匈奴190	250	500	583	333					
124014091	匈奴191	250	500	583	333					
124014092	匈奴192	583	333	500	250					
124014093	匈奴193	250	500	333	583					
124014094	匈奴194	250	500	333	583					
124014095	匈奴195	250	500	333	583					
124014101	匈奴196	357	625	357	446					
124014102	匈奴197	625	357	536	268					
124014103	匈奴198	268	536	357	625					
124014104	匈奴199	268	536	625	357					
124014105	匈奴200	268	536	357	625					
124015011	匈奴201	250	500	333	583					
124015012	匈奴202	250	500	583	333					
124015013	匈奴203	250	500	583	333					
124015014	匈奴204	250	500	333	583					
124015015	匈奴205	250	500	333	583					
124015021	匈奴206	500	250	417	500					
124015022	匈奴207	250	500	583	333					
124015023	匈奴208	583	333	500	250					
124015024	匈奴209	250	500	583	333					
124015025	匈奴210	333	583	333	417					
124015031	匈奴211	250	500	583	333					
124015032	匈奴212	250	500	583	333					
124015033	匈奴213	250	500	333	583					
124015034	匈奴214	583	333	500	250					
124015035	匈奴215	333	583	333	417					
124015041	匈奴216	500	250	417	500					
124015042	匈奴217	583	333	500	250					
124015043	匈奴218	500	250	417	500					
124015044	匈奴219	250	500	583	333					
124015045	匈奴220	500	250	417	500					
124015051	匈奴221	333	583	333	417					
124015052	匈奴222	333	583	333	417					
124015053	匈奴223	250	500	333	583					
124015054	匈奴224	250	500	333	583					
124015055	匈奴225	250	500	333	583					
124015061	匈奴226	333	583	333	417					
124015062	匈奴227	250	500	583	333					
124015063	匈奴228	500	250	417	500					
124015064	匈奴229	250	500	583	333					
124015065	匈奴230	333	583	333	417					
124015071	匈奴231	625	357	536	268					
124015072	匈奴232	536	268	446	536					
124015073	匈奴233	536	268	446	536					
124015074	匈奴234	625	357	536	268					
124015075	匈奴235	268	536	357	625					
124015081	匈奴236	268	536	357	625					
124015082	匈奴237	357	625	357	446					
124015083	匈奴238	625	357	536	268					
124015084	匈奴239	268	536	625	357					
124015085	匈奴240	536	268	446	536					
124015091	匈奴241	268	536	357	625					
124015092	匈奴242	625	357	536	268					
124015093	匈奴243	268	536	625	357					
124015094	匈奴244	357	625	357	446					
124015095	匈奴245	536	268	446	536					
124015101	匈奴246	286	571	381	666					
124015102	匈奴247	666	381	571	286					
124015103	匈奴248	286	571	666	381					
124015104	匈奴249	286	571	381	666					
124015105	匈奴250	666	381	571	286					
124021011	匈奴251	405	809	944	540					
124021012	匈奴252	540	944	540	675					
124021013	匈奴253	809	405	675	809					
124021014	匈奴254	405	809	540	944					
124021015	匈奴255	944	540	809	405					
124021021	匈奴256	809	405	675	809					
124021022	匈奴257	405	809	540	944					
124021023	匈奴258	540	944	540	675					
124021024	匈奴259	405	809	540	944					
124021025	匈奴260	405	809	944	540					
124021031	匈奴261	944	540	809	405					
124021032	匈奴262	405	809	540	944					
124021033	匈奴263	944	540	809	405					
124021034	匈奴264	540	944	540	675					
124021035	匈奴265	540	944	540	675					
124021041	匈奴266	405	809	540	944					
124021042	匈奴267	405	809	944	540					
124021043	匈奴268	944	540	809	405					
124021044	匈奴269	944	540	809	405					
124021045	匈奴270	809	405	675	809					
124021051	匈奴271	809	405	675	809					
124021052	匈奴272	540	944	540	675					
124021053	匈奴273	405	809	540	944					
124021054	匈奴274	944	540	809	405					
124021055	匈奴275	405	809	944	540					
124021061	匈奴276	405	809	944	540					
124021062	匈奴277	405	809	540	944					
124021063	匈奴278	944	540	809	405					
124021064	匈奴279	405	809	944	540					
124021065	匈奴280	405	809	944	540					
124021071	匈奴281	224	448	298	522					
124021072	匈奴282	522	298	448	224					
124021073	匈奴283	298	522	298	373					
124021074	匈奴284	224	448	522	298					
124021075	匈奴285	448	224	373	448					
124021081	匈奴286	448	224	373	448					
124021082	匈奴287	522	298	448	224					
