怪物武将id	武将	武将星数	无名武将	解锁技能个数	品质，1-WHITE=白色2-GREEN = 绿色3-BLUE =蓝色 4-PURPLE =紫色5-ORANGE=橙色6-RED=红色	士兵数	战斗力	士气	武将等级	士兵等级	总属性（关联属性表sprite_stat）	单兵血量		能否触发克制技		怪物位置		转生等级	是否是援军					
12301373		1	12301373	2	3	1185	1170	1	25	2	12301373			1	10	3	2							
12301413		1	12301413	2	4	1460	1545	1	26	2	12301413			1	6	3	2							
12301423		1	12301423	2	4	1460	1545	1	27	2	12301423			1	9	3	2							
12301433		1	12301433	2	4	1460	1545	1	28	2	12301433			1	7	3	1							
12301443		1	12301443	2	4	1460	1545	1	29	2	12301443			1	6	3	0							
12301453		1	12301453	2	4	1460	1545	1	30	2	12301453			1	8	3	2							
12301463		1	12301463	2	4	1460	1545	1	31	2	12301463			1	10	3	0							
12301473		1	12301473	2	4	1460	1545	1	32	2	12301473			1	7	3	0							
12301513		1	12301513	2	5	1785	1775	1	33	3	12301513			1	13	3	1							
12301523		1	12301523	2	5	1785	1775	1	34	3	12301523			1	11	3	0							
12301533		1	12301533	2	5	1785	1775	1	35	3	12301533			1	12	3	0							
12301543		1	12301543	2	5	1785	1775	1	36	3	12301543			1	12	3	0							
12301553		1	12301553	2	5	1785	1775	1	37	3	12301553			1	12	3	1							
12301563		1	12301563	2	5	1785	1775	1	38	3	12301563			1	12	3	1							
12301573		1	12301573	2	5	1785	1775	1	39	3	12301573			1	11	3	1							
12302113		1	12302113	2	5	2125	2150	1	40	3	12302113			1	12	3	0							
12302123		1	12302123	2	5	2125	2150	1	41	3	12302123			1	13	3	0							
12302133		1	12302133	2	5	2125	2150	1	42	3	12302133			1	12	3	0							
12302143		1	12302143	2	5	2125	2150	1	43	3	12302143			1	11	3	0							
12302153		1	12302153	2	5	2125	2150	1	44	3	12302153			1	13	3	0							
12302163		1	12302163	2	5	2125	2150	1	45	3	12302163			1	15	3	2							
12302173		1	12302173	2	5	2125	2150	1	46	3	12302173			1	11	3	2							
12302213		1	12302213	2	5	2585	2650	1	47	4	12302213			1	20	3	1							
12302223		1	12302223	2	5	2585	2650	1	48	4	12302223			1	20	3	0							
12302233		1	12302233	2	5	2585	2650	1	49	4	12302233			1	18	3	0							
12302243		1	12302243	2	5	2585	2650	1	50	4	12302243			1	19	3	2							
12302253		1	12302253	2	5	2585	2650	1	51	4	12302253			1	17	3	1							
12302263		1	12302263	2	5	2585	2650	1	52	4	12302263			1	19	3	0							
12302273		1	12302273	2	5	2585	2650	1	53	4	12302273			1	19	3	2							
12302313		1	12302313	2	5	3280	2980	1	54	4	12302313			1	18	3	0							
12302323		1	12302323	2	5	3280	2980	1	55	4	12302323			1	16	3	1							
12302333		1	12302333	2	5	3280	2980	1	56	4	12302333			1	16	3	2							
12302343		1	12302343	2	5	3280	2980	1	57	4	12302343			1	19	3	2							
12302353		1	12302353	2	5	3280	2980	1	58	4	12302353			1	20	3	2							
12302363		1	12302363	2	5	3280	2980	1	59	4	12302363			1	18	3	0							
12302373		1	12302373	2	5	3280	2980	1	60	4	12302373			1	18	3	0							
12302413		1	12302413	2	5	3970	3765	1	61	5	12302413			1	25	3	2							
12302423		1	12302423	2	5	3970	3765	1	62	5	12302423			1	22	3	1							
12302433		1	12302433	2	5	3970	3765	1	63	5	12302433			1	22	3	2							
12302443		1	12302443	2	5	3970	3765	1	64	5	12302443			1	24	3	1							
12302453		1	12302453	2	5	3970	3765	1	65	5	12302453			1	21	3	0							
12302463		1	12302463	2	5	3970	3765	1	66	5	12302463			1	25	3	1							
12302473		1	12302473	2	5	3970	3765	1	67	5	12302473			1	23	3	2							
12302513		1	12302513	2	5	7940	4517	1	68	5	10503080			1	24	3	1							
12302523		1	12302523	2	5	7940	4517	1	69	5	10503081			1	21	3	1							
12302533		1	12302533	2	5	7940	4517	1	70	5	10503082			1	25	3	0							
12302543		1	12302543	2	5	7940	4517	1	71	5	10503083			1	24	3	2							
12302553		1	12302553	2	5	7940	4517	1	72	5	10503084			1	21	3	2							
12302563		1	12302563	2	5	7940	4517	1	73	5	10503085			1	24	3	2							
12302573		1	12302573	2	5	7940	4517	1	74	5	10503086			1	23	3	1							
																								
11701101		1	11701101	2	2	240	120	1	5	1	11701101	0			3		1							
11701201		1	11701201	2	2	240	120	1	5	1	11701201	0			4		2							
11701301		1	11701301	2	2	240	120	1	5	1	11701301	0			3		0							
11701401		1	11701401	2	2	240	120	1	5	1	11701401	0			4		0							
11701501		1	11701501	2	2	240	120	1	5	1	11701501	0			4		0							
11701102		1	11701102	2	2	560	240	1	10	1	11701102	0			2		0							
11701202		1	11701202	2	2	560	240	1	10	1	11701202	0			3		0							
11701302		1	11701302	2	2	560	240	1	10	1	11701302	0			2		2							
11701402		1	11701402	2	2	560	240	1	10	1	11701402	0			4		0							
11701502		1	11701502	2	2	560	240	1	10	1	11701502	0			2		0							
11701103		1	11701103	2	2	800	480	1	15	2	11701103	0			6		2							
11701203		1	11701203	2	2	800	480	1	15	2	11701203	0			7		0							
11701303		1	11701303	2	2	800	480	1	15	2	11701303	0			10		0							
11701403		1	11701403	2	2	800	480	1	15	2	11701403	0			9		2							
11701503		1	11701503	2	2	800	480	1	15	2	11701503	0			8		2							
11701104		1	11701104	2	3	1290	1100	1	25	3	11701104	0		1	15		1							
11701204		1	11701204	2	3	1290	1100	1	25	3	11701204	0		1	15		0							
11701304		1	11701304	2	3	1290	1100	1	25	3	11701304	0		1	13		2							
11701404		1	11701404	2	3	1290	1100	1	25	3	11701404	0		1	14		1							
11701504		1	11701504	2	3	1290	1100	1	25	3	11701504	0		1	15		0							
11701105		1	11701105	2	3	1035	1580	1	35	4	11701105	0		1	19		2							
11701205		1	11701205	2	3	1035	1580	1	35	4	11701205	0		1	16		0							
11701305		1	11701305	2	3	1035	1580	1	35	4	11701305	0		1	17		2							
11701405		1	11701405	2	3	1035	1580	1	35	4	11701405	0		1	18		0							
11701505		1	11701505	2	3	1035	1580	1	35	4	11701505	0		1	19		2							
11701106		1	11701106	2	4	1215	1965	1	45	5	11701106	0		1	21		1							
11701206		1	11701206	2	4	1215	1965	1	45	5	11701206	0		1	21		0							
11701306		1	11701306	2	4	1215	1965	1	45	5	11701306	0		1	24		2							
11701406		1	11701406	2	4	1215	1965	1	45	5	11701406	0		1	21		1							
11701506		1	11701506	2	4	1215	1965	1	45	5	11701506	0		1	25		1							
11701107		1	11701107	2	4	1610	2665	1	55	6	11701107	0		1	22		0							
11701207		1	11701207	2	4	1610	2665	1	55	6	11701207	0		1	21		1							
11701307		1	11701307	2	4	1610	2665	1	55	6	11701307	0		1	25		1							
11701407		1	11701407	2	4	1610	2665	1	55	6	11701407	0		1	25		1							
11701507		1	11701507	2	4	1610	2665	1	55	6	11701507	0		1	24		2							
11701108		1	11701108	2	5	2050	3765	1	65	7	11701108	0		1	25		1							
11701208		1	11701208	2	5	2050	3765	1	65	7	11701208	0		1	25		0							
11701308		1	11701308	2	5	2050	3765	1	65	7	11701308	0		1	21		0							
11701408		1	11701408	2	5	2050	3765	1	65	7	11701408	0		1	25		2							
11701508		1	11701508	2	5	2050	3765	1	65	7	11701508	0		1	23		1							
11701109		1	11701109	2	6	2755	5080	1	75	8	11701109	0		1	21		1							
11701209		1	11701209	2	6	2755	5080	1	75	8	11701209	0		1	25		1							
11701309		1	11701309	2	6	2755	5080	1	75	8	11701309	0		1	25		0							
11701409		1	11701409	2	6	2755	5080	1	75	8	11701409	0		1	25		0							
11701509		1	11701509	2	6	2755	5080	1	75	8	11701509	0		1	21		0							
11701110		1	11701110	2	6	3385	6395	1	85	9	11701110	0		1	23		2							
11701210		1	11701210	2	6	3385	6395	1	85	9	11701210	0		1	23		2							
11701310		1	11701310	2	6	3385	6395	1	85	9	11701310	0		1	22		2							
11701410		1	11701410	2	6	3385	6395	1	85	9	11701410	0		1	25		0							
11701510		1	11701510	2	6	3385	6395	1	85	9	11701510	0		1	23		0							
11701111		1	11701111	2	6	4010	7710	1	95	9	11701111	0		1	22		0							
11701211		1	11701211	2	6	4010	7710	1	95	9	11701211	0		1	23		0							
11701311		1	11701311	2	6	4010	7710	1	95	9	11701311	0		1	24		0							
11701411		1	11701411	2	6	4010	7710	1	95	9	11701411	0		1	21		0							
11701511		1	11701511	2	6	4010	7710	1	95	9	11701511	0		1	21		0							
11701112		1	11701112	2	6	4770	9025	1	105	9	11701112	0		1	24		1							
11701212		1	11701212	2	6	4770	9025	1	105	9	11701212	0		1	23		2							
11701312		1	11701312	2	6	4770	9025	1	105	9	11701312	0		1	21		2							
11701412		1	11701412	2	6	4770	9025	1	105	9	11701412	0		1	21		0							
11701512		1	11701512	2	6	4770	9025	1	105	9	11701512	0		1	25		0							
11702101		1	11702101	2	2	240	120	1	5	1	11702101	0			1		0							
11702201		1	11702201	2	2	240	120	1	5	1	11702201	0			1		1							
11702301		1	11702301	2	2	240	120	1	5	1	11702301	0			5		1							
11702401		1	11702401	2	2	240	120	1	5	1	11702401	0			4		1							
11702501		1	11702501	2	2	240	120	1	5	1	11702501	0			2		0							
11702102		1	11702102	2	2	560	240	1	10	1	11702102	0			2		0							
11702202		1	11702202	2	2	560	240	1	10	1	11702202	0			4		0							
11702302		1	11702302	2	2	560	240	1	10	1	11702302	0			2		2							
11702402		1	11702402	2	2	560	240	1	10	1	11702402	0			3		1							
11702502		1	11702502	2	2	560	240	1	10	1	11702502	0			3		0							
11702103		1	11702103	2	2	800	480	1	15	2	11702103	0			10		0							
11702203		1	11702203	2	2	800	480	1	15	2	11702203	0			10		1							
11702303		1	11702303	2	2	800	480	1	15	2	11702303	0			7		2							
11702403		1	11702403	2	2	800	480	1	15	2	11702403	0			10		0							
11702503		1	11702503	2	2	800	480	1	15	2	11702503	0			9		2							
11702104		1	11702104	2	3	1290	1100	1	25	3	11702104	0		1	11		1							
11702204		1	11702204	2	3	1290	1100	1	25	3	11702204	0		1	14		2							
11702304		1	11702304	2	3	1290	1100	1	25	3	11702304	0		1	14		2							
11702404		1	11702404	2	3	1290	1100	1	25	3	11702404	0		1	15		2							
11702504		1	11702504	2	3	1290	1100	1	25	3	11702504	0		1	12		0							
11702105		1	11702105	2	3	1035	1580	1	35	4	11702105	0		1	17		0							
11702205		1	11702205	2	3	1035	1580	1	35	4	11702205	0		1	18		2							
11702305		1	11702305	2	3	1035	1580	1	35	4	11702305	0		1	19		0							
11702405		1	11702405	2	3	1035	1580	1	35	4	11702405	0		1	16		2							
11702505		1	11702505	2	3	1035	1580	1	35	4	11702505	0		1	20		1							
11702106		1	11702106	2	4	1215	1965	1	45	5	11702106	0		1	25		1							
11702206		1	11702206	2	4	1215	1965	1	45	5	11702206	0		1	23		2							
11702306		1	11702306	2	4	1215	1965	1	45	5	11702306	0		1	23		0							
11702406		1	11702406	2	4	1215	1965	1	45	5	11702406	0		1	23		1							
11702506		1	11702506	2	4	1215	1965	1	45	5	11702506	0		1	22		1							
11702107		1	11702107	2	4	1610	2665	1	55	6	11702107	0		1	21		0							
11702207		1	11702207	2	4	1610	2665	1	55	6	11702207	0		1	22		0							
11702307		1	11702307	2	4	1610	2665	1	55	6	11702307	0		1	25		0							
11702407		1	11702407	2	4	1610	2665	1	55	6	11702407	0		1	23		0							
11702507		1	11702507	2	4	1610	2665	1	55	6	11702507	0		1	25		2							
11702108		1	11702108	2	5	2050	3765	1	65	7	11702108	0		1	25		1							
11702208		1	11702208	2	5	2050	3765	1	65	7	11702208	0		1	21		0							
11702308		1	11702308	2	5	2050	3765	1	65	7	11702308	0		1	23		0							
11702408		1	11702408	2	5	2050	3765	1	65	7	11702408	0		1	25		1							
11702508		1	11702508	2	5	2050	3765	1	65	7	11702508	0		1	21		0							
11702109		1	11702109	2	6	2755	5080	1	75	8	11702109	0		1	24		0							
11702209		1	11702209	2	6	2755	5080	1	75	8	11702209	0		1	22		2							
11702309		1	11702309	2	6	2755	5080	1	75	8	11702309	0		1	21		2							
11702409		1	11702409	2	6	2755	5080	1	75	8	11702409	0		1	23		1							
11702509		1	11702509	2	6	2755	5080	1	75	8	11702509	0		1	25		1							
11702110		1	11702110	2	6	3385	6395	1	85	9	11702110	0		1	22		1							
11702210		1	11702210	2	6	3385	6395	1	85	9	11702210	0		1	23		0							
11702310		1	11702310	2	6	3385	6395	1	85	9	11702310	0		1	21		1							
11702410		1	11702410	2	6	3385	6395	1	85	9	11702410	0		1	22		0							
11702510		1	11702510	2	6	3385	6395	1	85	9	11702510	0		1	22		1							
11702111		1	11702111	2	6	4010	7710	1	95	9	11702111	0		1	22		2							
11702211		1	11702211	2	6	4010	7710	1	95	9	11702211	0		1	22		0							
11702311		1	11702311	2	6	4010	7710	1	95	9	11702311	0		1	21		0							
11702411		1	11702411	2	6	4010	7710	1	95	9	11702411	0		1	22		0							
11702511		1	11702511	2	6	4010	7710	1	95	9	11702511	0		1	23		1							
11702112		1	11702112	2	6	4770	9025	1	105	9	11702112	0		1	22		1							
11702212		1	11702212	2	6	4770	9025	1	105	9	11702212	0		1	21		0							
11702312		1	11702312	2	6	4770	9025	1	105	9	11702312	0		1	23		2							
11702412		1	11702412	2	6	4770	9025	1	105	9	11702412	0		1	25		1							
11702512		1	11702512	2	6	4770	9025	1	105	9	11702512	0		1	21		0							
11703101		1	11703101	2	2	240	120	1	5	1	11703101	0			5		1							
11703201		1	11703201	2	2	240	120	1	5	1	11703201	0			5		1							
11703301		1	11703301	2	2	240	120	1	5	1	11703301	0			3		1							
11703401		1	11703401	2	2	240	120	1	5	1	11703401	0			4		2							
11703501		1	11703501	2	2	240	120	1	5	1	11703501	0			2		2							
11703102		1	11703102	2	2	560	240	1	10	1	11703102	0			4		2							
11703202		1	11703202	2	2	560	240	1	10	1	11703202	0			4		1							
11703302		1	11703302	2	2	560	240	1	10	1	11703302	0			3		2							
11703402		1	11703402	2	2	560	240	1	10	1	11703402	0			1		0							
11703502		1	11703502	2	2	560	240	1	10	1	11703502	0			1		2							
11703103		1	11703103	2	2	800	480	1	15	2	11703103	0			9		2							
11703203		1	11703203	2	2	800	480	1	15	2	11703203	0			10		0							
11703303		1	11703303	2	2	800	480	1	15	2	11703303	0			8		0							
11703403		1	11703403	2	2	800	480	1	15	2	11703403	0			8		0							
11703503		1	11703503	2	2	800	480	1	15	2	11703503	0			10		2							
11703104		1	11703104	2	3	1290	1100	1	25	3	11703104	0		1	12		0							
11703204		1	11703204	2	3	1290	1100	1	25	3	11703204	0		1	12		2							
11703304		1	11703304	2	3	1290	1100	1	25	3	11703304	0		1	14		1							
11703404		1	11703404	2	3	1290	1100	1	25	3	11703404	0		1	11		1							
11703504		1	11703504	2	3	1290	1100	1	25	3	11703504	0		1	15		0							
11703105		1	11703105	2	3	1035	1580	1	35	4	11703105	0		1	18		1							
11703205		1	11703205	2	3	1035	1580	1	35	4	11703205	0		1	18		2							
11703305		1	11703305	2	3	1035	1580	1	35	4	11703305	0		1	19		2							
11703405		1	11703405	2	3	1035	1580	1	35	4	11703405	0		1	16		1							
11703505		1	11703505	2	3	1035	1580	1	35	4	11703505	0		1	19		1							
11703106		1	11703106	2	4	1215	1965	1	45	5	11703106	0		1	25		1							
11703206		1	11703206	2	4	1215	1965	1	45	5	11703206	0		1	23		1							
11703306		1	11703306	2	4	1215	1965	1	45	5	11703306	0		1	21		1							
11703406		1	11703406	2	4	1215	1965	1	45	5	11703406	0		1	24		0							
11703506		1	11703506	2	4	1215	1965	1	45	5	11703506	0		1	21		1							
11703107		1	11703107	2	4	1610	2665	1	55	6	11703107	0		1	23		0							
11703207		1	11703207	2	4	1610	2665	1	55	6	11703207	0		1	21		2							
11703307		1	11703307	2	4	1610	2665	1	55	6	11703307	0		1	23		2							
11703407		1	11703407	2	4	1610	2665	1	55	6	11703407	0		1	23		2							
11703507		1	11703507	2	4	1610	2665	1	55	6	11703507	0		1	24		2							
11703108		1	11703108	2	5	2050	3765	1	65	7	11703108	0		1	23		0							
11703208		1	11703208	2	5	2050	3765	1	65	7	11703208	0		1	21		2							
11703308		1	11703308	2	5	2050	3765	1	65	7	11703308	0		1	24		2							
11703408		1	11703408	2	5	2050	3765	1	65	7	11703408	0		1	24		1							
11703508		1	11703508	2	5	2050	3765	1	65	7	11703508	0		1	25		1							
11703109		1	11703109	2	6	2755	5080	1	75	8	11703109	0		1	25		1							
11703209		1	11703209	2	6	2755	5080	1	75	8	11703209	0		1	22		2							
11703309		1	11703309	2	6	2755	5080	1	75	8	11703309	0		1	22		1							
11703409		1	11703409	2	6	2755	5080	1	75	8	11703409	0		1	25		2							
11703509		1	11703509	2	6	2755	5080	1	75	8	11703509	0		1	21		2							
11703110		1	11703110	2	6	3385	6395	1	85	9	11703110	0		1	23		0							
11703210		1	11703210	2	6	3385	6395	1	85	9	11703210	0		1	22		0							
11703310		1	11703310	2	6	3385	6395	1	85	9	11703310	0		1	25		0							
11703410		1	11703410	2	6	3385	6395	1	85	9	11703410	0		1	21		0							
11703510		1	11703510	2	6	3385	6395	1	85	9	11703510	0		1	22		1							
11703111		1	11703111	2	6	4010	7710	1	95	9	11703111	0		1	24		1							
11703211		1	11703211	2	6	4010	7710	1	95	9	11703211	0		1	22		2							
11703311		1	11703311	2	6	4010	7710	1	95	9	11703311	0		1	24		0							
11703411		1	11703411	2	6	4010	7710	1	95	9	11703411	0		1	23		1							
11703511		1	11703511	2	6	4010	7710	1	95	9	11703511	0		1	22		0							
11703112		1	11703112	2	6	4770	9025	1	105	9	11703112	0		1	22		2							
11703212		1	11703212	2	6	4770	9025	1	105	9	11703212	0		1	24		0							
11703312		1	11703312	2	6	4770	9025	1	105	9	11703312	0		1	23		0							
11703412		1	11703412	2	6	4770	9025	1	105	9	11703412	0		1	23		0							
11703512		1	11703512	2	6	4770	9025	1	105	9	11703512	0		1	21		1							
11704101		1	11704101	2	2	240	120	1	5	1	11704101	0			5		0							
11704201		1	11704201	2	2	240	120	1	5	1	11704201	0			2		1							
11704301		1	11704301	2	2	240	120	1	5	1	11704301	0			2		1							
11704401		1	11704401	2	2	240	120	1	5	1	11704401	0			1		2							
11704501		1	11704501	2	2	240	120	1	5	1	11704501	0			2		2							
11704102		1	11704102	2	2	560	240	1	10	1	11704102	0			1		1							
11704202		1	11704202	2	2	560	240	1	10	1	11704202	0			5		2							
11704302		1	11704302	2	2	560	240	1	10	1	11704302	0			3		0							
11704402		1	11704402	2	2	560	240	1	10	1	11704402	0			3		0							
11704502		1	11704502	2	2	560	240	1	10	1	11704502	0			4		2							
11704103		1	11704103	2	2	800	480	1	15	2	11704103	0			9		2							
11704203		1	11704203	2	2	800	480	1	15	2	11704203	0			10		2							
11704303		1	11704303	2	2	800	480	1	15	2	11704303	0			7		2							
11704403		1	11704403	2	2	800	480	1	15	2	11704403	0			7		2							
11704503		1	11704503	2	2	800	480	1	15	2	11704503	0			7		0							
11704104		1	11704104	2	3	1290	1100	1	25	3	11704104	0		1	11		2							
11704204		1	11704204	2	3	1290	1100	1	25	3	11704204	0		1	15		1							
11704304		1	11704304	2	3	1290	1100	1	25	3	11704304	0		1	12		1							
11704404		1	11704404	2	3	1290	1100	1	25	3	11704404	0		1	14		1							
11704504		1	11704504	2	3	1290	1100	1	25	3	11704504	0		1	12		1							
11704105		1	11704105	2	3	1035	1580	1	35	4	11704105	0		1	17		1							
11704205		1	11704205	2	3	1035	1580	1	35	4	11704205	0		1	19		2							
11704305		1	11704305	2	3	1035	1580	1	35	4	11704305	0		1	19		0							
11704405		1	11704405	2	3	1035	1580	1	35	4	11704405	0		1	17		2							
11704505		1	11704505	2	3	1035	1580	1	35	4	11704505	0		1	17		1							
11704106		1	11704106	2	4	1215	1965	1	45	5	11704106	0		1	23		2							
11704206		1	11704206	2	4	1215	1965	1	45	5	11704206	0		1	24		0							
11704306		1	11704306	2	4	1215	1965	1	45	5	11704306	0		1	25		1							
11704406		1	11704406	2	4	1215	1965	1	45	5	11704406	0		1	24		1							
11704506		1	11704506	2	4	1215	1965	1	45	5	11704506	0		1	21		1							
11704107		1	11704107	2	4	1610	2665	1	55	6	11704107	0		1	24		2							
11704207		1	11704207	2	4	1610	2665	1	55	6	11704207	0		1	24		1							
11704307		1	11704307	2	4	1610	2665	1	55	6	11704307	0		1	22		1							
11704407		1	11704407	2	4	1610	2665	1	55	6	11704407	0		1	25		2							
11704507		1	11704507	2	4	1610	2665	1	55	6	11704507	0		1	21		1							
11704108		1	11704108	2	5	2050	3765	1	65	7	11704108	0		1	23		0							
11704208		1	11704208	2	5	2050	3765	1	65	7	11704208	0		1	25		2							
11704308		1	11704308	2	5	2050	3765	1	65	7	11704308	0		1	23		1							
11704408		1	11704408	2	5	2050	3765	1	65	7	11704408	0		1	24		1							
11704508		1	11704508	2	5	2050	3765	1	65	7	11704508	0		1	23		1							
11704109		1	11704109	2	6	2755	5080	1	75	8	11704109	0		1	21		1							
11704209		1	11704209	2	6	2755	5080	1	75	8	11704209	0		1	21		0							
11704309		1	11704309	2	6	2755	5080	1	75	8	11704309	0		1	22		1							
11704409		1	11704409	2	6	2755	5080	1	75	8	11704409	0		1	22		0							
11704509		1	11704509	2	6	2755	5080	1	75	8	11704509	0		1	22		2							
11704110		1	11704110	2	6	3385	6395	1	85	9	11704110	0		1	21		2							
11704210		1	11704210	2	6	3385	6395	1	85	9	11704210	0		1	24		1							
11704310		1	11704310	2	6	3385	6395	1	85	9	11704310	0		1	23		0							
11704410		1	11704410	2	6	3385	6395	1	85	9	11704410	0		1	24		1							
11704510		1	11704510	2	6	3385	6395	1	85	9	11704510	0		1	21		2							
11704111		1	11704111	2	6	4010	7710	1	95	9	11704111	0		1	25		1							
11704211		1	11704211	2	6	4010	7710	1	95	9	11704211	0		1	23		0							
11704311		1	11704311	2	6	4010	7710	1	95	9	11704311	0		1	23		0							
11704411		1	11704411	2	6	4010	7710	1	95	9	11704411	0		1	25		0							
11704511		1	11704511	2	6	4010	7710	1	95	9	11704511	0		1	22		1							
11704112		1	11704112	2	6	4770	9025	1	105	9	11704112	0		1	22		0							
11704212		1	11704212	2	6	4770	9025	1	105	9	11704212	0		1	21		0							
11704312		1	11704312	2	6	4770	9025	1	105	9	11704312	0		1	25		0							
11704412		1	11704412	2	6	4770	9025	1	105	9	11704412	0		1	24		0							
11704512		1	11704512	2	6	4770	9025	1	105	9	11704512	0		1	23		2							
11705101		1	11705101	2	2	240	120	1	5	1	11705101	0			2		2							
11705201		1	11705201	2	2	240	120	1	5	1	11705201	0			5		0							
11705301		1	11705301	2	2	240	120	1	5	1	11705301	0			4		1							
11705401		1	11705401	2	2	240	120	1	5	1	11705401	0			1		1							
11705501		1	11705501	2	2	240	120	1	5	1	11705501	0			3		1							
11705102		1	11705102	2	2	560	240	1	10	1	11705102	0			2		0							
11705202		1	11705202	2	2	560	240	1	10	1	11705202	0			5		0							
11705302		1	11705302	2	2	560	240	1	10	1	11705302	0			4		2							
11705402		1	11705402	2	2	560	240	1	10	1	11705402	0			2		1							
11705502		1	11705502	2	2	560	240	1	10	1	11705502	0			5		1							
11705103		1	11705103	2	2	800	480	1	15	2	11705103	0			9		2							
11705203		1	11705203	2	2	800	480	1	15	2	11705203	0			6		2							
11705303		1	11705303	2	2	800	480	1	15	2	11705303	0			8		0							
11705403		1	11705403	2	2	800	480	1	15	2	11705403	0			7		2							
11705503		1	11705503	2	2	800	480	1	15	2	11705503	0			10		1							
11705104		1	11705104	2	3	865	945	1	25	2	11705104	0			8		1							
11705204		1	11705204	2	3	865	945	1	25	2	11705204	0			7		1							
11705304		1	11705304	2	3	865	945	1	25	2	11705304	0			6		1							
11705404		1	11705404	2	3	865	945	1	25	2	11705404	0			7		0							
11705504		1	11705504	2	3	865	945	1	25	2	11705504	0			9		2							
11705105		1	11705105	2	3	1035	1100	1	35	3	11705105	0		1	15		1							
